label,entity_id,name,normalized,language,script,alias_kind,feature_class,feature_code,country,source,license,snapshot_sha256
GEO,geonames:453752,Karakalpakstan,karakalpakstan,unknown,latin,name,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Caracalpaquistao,caracalpaquistao,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Caracalpaquistão,caracalpaquistão,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Garagalpagystan,garagalpagystan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Kara-Kalpak ASSR,kara-kalpak assr,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Kara-Kalpakskaya ASSR,kara-kalpakskaya assr,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpacja,karakalpacja,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpacko,karakalpacko,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakia,karakalpakia,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakie,karakalpakie,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakija,karakalpakija,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakijcho',karakalpakijcho',unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakistan,karakalpakistan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakistán,karakalpakistán,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakiya,karakalpakiya,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakië,karakalpakië,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakkia,karakalpakkia,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakskaya Avtonomnaya Sovetskaya Sotsialisticheskaya Respublika,karakalpakskaya avtonomnaya sovetskaya sotsialisticheskaya respublika,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakski,karakalpakski,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakstan Respublikasy,karakalpakstan respublikasy,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakstana,karakalpakstana,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakstán,karakalpakstán,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpakstāna,karakalpakstāna,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpaksztan,karakalpaksztan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpaksztán,karakalpaksztán,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpaquistan,karakalpaquistan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakalpaquistán,karakalpaquistán,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karakałpacja,karakałpacja,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Karalpakstan,karalpakstan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Kharakhalpakhstan,kharakhalpakhstan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Kharkhalpak oron,kharkhalpak oron,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Kuarakualpakustan,kuarakualpakustan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qaraqalpaqistan Respublikasi,qaraqalpaqistan respublikasi,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qaraqalpaqistan cumhuriyeti,qaraqalpaqistan cumhuriyeti,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qaraqalpaqstan,qaraqalpaqstan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qaraqalpaqıstan Respublikası,qaraqalpaqıstan respublikası,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qereqalpaqistan,qereqalpaqistan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qereqalpaqıstan,qereqalpaqıstan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qoraqalpog iston,qoraqalpog iston,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qoraqalpog'iston,qoraqalpog'iston,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qoraqalpog`iston,qoraqalpog'iston,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qoraqalpog`iston Respublikasi,qoraqalpog'iston respublikasi,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qoraqalpoghiston ASSR,qoraqalpoghiston assr,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qoraqalpoghiston Respublikasi,qoraqalpoghiston respublikasi,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qoraqalpogʻiston,qoraqalpog'iston,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qoraqalpog‘iston,qoraqalpog'iston,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Qoraqalpog‘iston Respublikasi,qoraqalpog'iston respublikasi,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Republica Autonoma de Karakalpakstan,republica autonoma de karakalpakstan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,República Autónoma de Karakalpakstan,república autónoma de karakalpakstan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Respublika Karakalpakstan,respublika karakalpakstan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,ka la ka er pa ke gong he guo,ka la ka er pa ke gong he guo,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,ka la ka er pa ke si tan gong he guo,ka la ka er pa ke si tan gong he guo,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,kalakalpakeuseutan gonghwagug,kalakalpakeuseutan gonghwagug,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,karakalapakasatana,karakalapakasatana,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,karakalapakastana,karakalapakastana,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,karakalapakatana,karakalapakatana,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,karakalpakstan,karakalpakstan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,karakarupakusutan gong he guo,karakarupakusutan gong he guo,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,karakaልፓkisitani,karakaልፓkisitani,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,krakl pakstan,krakl pakstan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,qaraqalapaqastana,qaraqalapaqastana,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,qaraqalpakystan,qaraqalpakystan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,qaraqalpaqswn jmbwry,qaraqalpaqswn jmbwry,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,qaraqalpaqystan,qaraqalpaqystan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,qraql pakstan,qraql pakstan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,qraql paqstan,qraql paqstan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,qrql baghstan,qrql baghstan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,satharnrath ka ra kalpa k sthan,satharnrath ka ra kalpa k sthan,unknown,latin,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Καρακαλπακστάν,καρακαλπακστάν,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Каракалпакийчоь,каракалпакийчоь,unknown,cyrillic,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Каракалпакија,каракалпакија,unknown,cyrillic,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Каракалпакстан,каракалпакстан,unknown,cyrillic,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Каракалпакстан Республикасы,каракалпакстан республикасы,unknown,cyrillic,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Къаракъалпакъстан,къаракъалпакъстан,unknown,cyrillic,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Харахалпахстан,харахалпахстан,unknown,cyrillic,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Хархалпак орон,хархалпак орон,unknown,cyrillic,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Қарақалпақстан,қарақалпақстан,unknown,cyrillic,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Ҡарағалпаҡстан Республикаһы,ҡарағалпаҡстан республикаһы,unknown,cyrillic,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,Ҷумҳурии Қароқалпоқистон,ҷумҳурии қароқалпоқистон,unknown,cyrillic,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,קאראקלפאקסטן,קאראקלפאקסטן,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,قاراقالپاقىستان,قاراقالپاقىستان,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,قاراقالپاکیستان,قاراقالپاکیستان,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,قراقل پاقستان,قراقل پاقستان,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,قراقل پاکستان,قراقل پاکستان,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,قرقل باغستان,قرقل باغستان,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,قره‌قالپاقستان,قره‌قالپاقستان,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,قَرَقالپاقسّون جمبوری,قَرَقالپاقسّون جمبوری,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,کراکل پاکستان,کراکل پاکستان,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,करकालपाकस्तान,करकालपाकस्तान,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,क़ाराक़ालपाक़स्तान,क़ाराक़ालपाक़स्तान,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,কারাকালপাকতান,কারাকালপাকতান,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,ਕਰਾਕਲਪਕਸਤਾਨ,ਕਰਾਕਲਪਕਸਤਾਨ,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,કરકાલપાકસ્તાન,કરકાલપાકસ્તાન,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,கரகல்பக்ஸ்தான்,கரகல்பக்ஸ்தான்,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,కారాకల్పక్‌స్తాన్,కారాకల్పక్‌స్తాన్,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,ಕರಕಲ್ಪಕ್ಸ್ತಾನ್,ಕರಕಲ್ಪಕ್ಸ್ತಾನ್,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,കരാകല്പക്സ്ഥാൻ,കരാകല്പക്സ്ഥാൻ,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,කරකල්පක්ස්ථානය,කරකල්පක්ස්ථානය,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,สาธารณรัฐการากัลปักสถาน,สาธารณรัฐการากัลปักสถาน,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,ყარაყალპაკეთის რესპუბლიკა,ყარაყალპაკეთის რესპუბლიკა,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,ካራካልፓክስታን,ካራካልፓክስታን,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,カラカルパクスタン共和国,カラカルパクスタン共和国,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,卡拉卡尔帕克斯坦共和国,卡拉卡尔帕克斯坦共和国,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,卡拉卡爾帕克共和國,卡拉卡爾帕克共和國,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,卡拉卡爾帕克斯坦共和國,卡拉卡爾帕克斯坦共和國,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:453752,카라칼파크스탄 공화국,카라칼파크스탄 공화국,unknown,other,alternatenames,A,ADM1,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:471495,Vostochnyy Chink Ustyurta,vostochnyy chink ustyurta,unknown,latin,name,T,CLF,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:552968,Qorabovur Qirlari,qorabovur qirlari,unknown,latin,name,T,MTS,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:552968,Qarabauyr Zhaly,qarabauyr zhaly,unknown,latin,alternatenames,T,MTS,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:552968,Qarabaūyr Zhaly,qarabaūyr zhaly,unknown,latin,alternatenames,T,MTS,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:552968,Qorabowur Kirlari,qorabowur kirlari,unknown,latin,alternatenames,T,MTS,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:552968,Uval Karabaur,uval karabaur,unknown,latin,alternatenames,T,MTS,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:561375,Glavnyy Turkmenskiy Kanal,glavnyy turkmenskiy kanal,unknown,latin,name,H,CNL,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:561375,Great Turkmen Canal,great turkmen canal,unknown,latin,alternatenames,H,CNL,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:561375,Main Turkmen Canal,main turkmen canal,unknown,latin,alternatenames,H,CNL,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:561375,Turkmen Canal,turkmen canal,unknown,latin,alternatenames,H,CNL,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:580548,Asaka Ovdan Botig‘i,asaka ovdan botig'i,unknown,latin,name,T,DPR,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:580548,Asaka Ovdan Botig`i,asaka ovdan botig'i,unknown,latin,asciiname,T,DPR,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:580548,Vpadina Assake-Audan,vpadina assake-audan,unknown,latin,alternatenames,T,DPR,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
GEO,geonames:580548,Vpadina Assake-Kaudan,vpadina assake-kaudan,unknown,latin,alternatenames,T,DPR,UZ,GeoNames,CC BY 4.0,2628d9bcdc46a15c2df320def81962351765b5a26f64e6959e5b782e433d0ab2
